length,difficulty,longitude,latitude,trail_link,city,popularity,rating,local_club,local_club_site,land_manager,land_manager_site,tot_climb,tot_descent,ave_grade,max_grade,max_elevation,min_elevation,dog_policy,e_bike_policy
2.5,EASY/INTERMEDIATE,32.691976000000004,-110.920809,https://www.mtbproject.com/trail/7024400/hishers-trail,Catalina,0.2041884816753926,2.7,,,,,78.0,109.0,1.0,4.0,3874.0,3785.0,Unknown,Unknown
0.5,EASY/INTERMEDIATE,32.366597,-111.06319199999999,https://www.mtbproject.com/trail/7010230/hardy-wash-trail,Tortolita,0.20314136125654436,2.7,Sonoran Desert Mountain Bicyclists,https://www.mtbproject.com/club/112648/sonoran-desert-mountain-bicyclists,"Pima County - Natural Resources, Parks and Recreation",http://webcms.pima.gov/government/natural_resources_parks_and_recreation/,27.0,0.0,1.0,1.0,2346.0,2319.0,Unknown,Unknown
3.1,EASY/INTERMEDIATE,33.597341,-111.84302,https://www.mtbproject.com/trail/5287420/westworld-trail,Fountain Hills,0.20209424083769623,2.4,City of Scottsdale,http://www.scottsdaleaz.gov/preserve,,,110.0,57.0,1.0,6.0,1548.0,1475.0,Unknown,Not Allowed
21.3,DIFFICULT,32.448301,-110.755025,https://www.mtbproject.com/trail/7025878/azt-segment-6-oracle-ridge-and-oracle-state-park,Oracle,0.2010471204188481,2.5,USFS - Coronado National Forest Office,http://www.fs.usda.gov/coronado,,,1964.0,5797.0,7.0,42.0,7901.0,3992.0,Unknown,Unknown
3.9,VERY DIFFICULT,32.481521,-110.874124,https://www.mtbproject.com/trail/7017456/baby-jesus-trail,Catalina,0.19999999999999984,2.5,,,,,864.0,339.0,6.0,20.0,3879.0,3182.0,Unknown,Unknown
1.1,EASY,35.251539,-111.665549,https://www.mtbproject.com/trail/836211/chimney-trail,Flagstaff,0.1989528795811517,2.5,Flagstaff Biking Organization,https://www.mtbproject.com/club/910893/flagstaff-biking-organization,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,71.0,32.0,2.0,4.0,7333.0,7294.0,Unknown,Allowed
9.1,EASY,33.839828000000004,-112.146426,https://www.mtbproject.com/trail/7011413/maricopa-trail-anthem-to-lake-pleasant,Anthem,0.19790575916230357,2.4,Maricopa County Parks,http://www.maricopa.gov/parks/,,,142.0,172.0,1.0,2.0,1730.0,1588.0,Unknown,Allowed
7.5,VERY DIFFICULT,33.587306,-112.499356,https://www.mtbproject.com/trail/7001273/ford-canyon-trail,Citrus Park,0.19685863874345533,2.3,,,,,1701.0,306.0,5.0,23.0,2846.0,1443.0,Unknown,Allowed
5.9,EASY/INTERMEDIATE,35.153648,-111.65757099999999,https://www.mtbproject.com/trail/5787811/airport-loop,Flagstaff,0.1958115183246072,2.3,,,,,301.0,303.0,2.0,10.0,7043.0,6940.0,Unknown,Unknown
2.1,EASY/INTERMEDIATE,32.235405,-111.020971,https://www.mtbproject.com/trail/7022357/mosaic-wash-loop,Flowing Wells,0.19476439790575906,2.4,Pima Community College,https://www.pima.edu/,,,122.0,99.0,2.0,7.0,2456.0,2367.0,Unknown,Unknown
1.6,EASY,34.12979,-109.89615500000001,https://www.mtbproject.com/trail/7016112/iron-horse-connector-623a,Pinetop-Lakeside,0.19371727748691092,2.4,Pinetop-Lakeside TRACKS,https://www.mtbproject.com/club/1027178/pinetop-lakeside-tracks,USFS - Apache & Sitgreaves National Forests Office,http://www.fs.usda.gov/asnf,91.0,32.0,1.0,4.0,7246.0,7187.0,Unknown,Unknown
6.6,EASY,35.97737,-112.12616899999999,https://www.mtbproject.com/trail/7022883/tusayan-greenway,Grand Canyon,0.19267015706806268,2.5,,,,,472.0,20.0,1.0,5.0,7091.0,6637.0,Unknown,Unknown
1.9,DIFFICULT,35.256659,-111.5794,https://www.mtbproject.com/trail/5355998/heart-trail,Flagstaff,0.19162303664921454,2.5,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,,,1423.0,0.0,14.0,36.0,8748.0,7326.0,Unknown,Unknown
0.5,INTERMEDIATE,33.439406,-111.933255,https://www.mtbproject.com/trail/7034817/cactus-trail,Tempe Junction,0.1905759162303664,2.5,City of Tempe - Parks,http://www.tempe.gov/city-hall/community-services/parks,,,48.0,18.0,2.0,6.0,1241.0,1208.0,Unknown,Unknown
41.5,INTERMEDIATE,31.525844,-108.97601999999999,https://www.mtbproject.com/trail/7022232/geronimo-trail-fs-road-63,"Lordsburg, NM",0.18952879581151816,2.5,,,,,1388.0,2647.0,2.0,13.0,5824.0,3784.0,Unknown,Unknown
4.1,EASY/INTERMEDIATE,32.668182,-109.88013799999999,https://www.mtbproject.com/trail/3963692/grant-hill-loop-trail,Swift Trail Junction,0.18848167539267002,2.5,,,,,492.0,494.0,5.0,27.0,9438.0,9001.0,Unknown,Unknown
0.7,DIFFICULT,35.332142,-111.719277,https://www.mtbproject.com/trail/7000231/aspen-nature-trail,Flagstaff,0.1874345549738219,2.5,Flagstaff Biking Organization,https://www.mtbproject.com/club/910893/flagstaff-biking-organization,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,252.0,0.0,7.0,11.0,9254.0,9003.0,Unknown,Unknown
11.1,EASY,32.339308,-112.849465,https://www.mtbproject.com/trail/7025526/bates-well-road,Ajo,0.18638743455497375,2.5,Flagstaff Biking Organization,https://www.mtbproject.com/club/910893/flagstaff-biking-organization,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,252.0,0.0,7.0,11.0,9254.0,9003.0,Unknown,Unknown
3.9,INTERMEDIATE,32.702363,-110.92371100000001,https://www.mtbproject.com/trail/7024225/bones-loop,Catalina,0.1853403141361255,2.5,Sonoran Desert Mountain Bicyclists,https://www.mtbproject.com/club/112648/sonoran-desert-mountain-bicyclists,AZ State Land Department,http://www.azland.gov/,251.0,230.0,2.0,9.0,4029.0,3835.0,Unknown,Unknown
0.9,DIFFICULT,34.516678000000006,-112.420681,https://www.mtbproject.com/trail/7011159/boy-scout-trail-126,Prescott,0.18429319371727737,2.5,USFS - Prescott National Forest Office,http://www.fs.usda.gov/prescott/,,,0.0,342.0,7.0,26.0,6280.0,5937.0,Leashed,Unknown
1.8,EASY/INTERMEDIATE,35.230121999999994,-111.63043300000001,https://www.mtbproject.com/trail/834958/easy-oldham,Flagstaff,0.18324607329842924,2.5,Flagstaff Biking Organization,https://www.mtbproject.com/club/910893/flagstaff-biking-organization,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,522.0,3.0,5.0,16.0,7577.0,7055.0,Unknown,Unknown
0.5,DIFFICULT,34.125492,-109.92236799999999,https://www.mtbproject.com/trail/7016109/old-hatchery-trail,Pinetop-Lakeside,0.182198952879581,2.5,Pinetop-Lakeside TRACKS,https://www.mtbproject.com/club/1027178/pinetop-lakeside-tracks,USFS - Apache & Sitgreaves National Forests Office,http://www.fs.usda.gov/asnf,84.0,4.0,3.0,7.0,7118.0,7037.0,Unknown,Unknown
1.9,EASY,33.353059,-112.369693,https://www.mtbproject.com/trail/7002874/dysart,Goodyear,0.18115183246073285,2.5,Maricopa County Parks,http://www.maricopa.gov/parks/,,,47.0,181.0,2.0,7.0,1190.0,1055.0,Unknown,Allowed
2.6,EASY,33.741751,-111.787028,https://www.mtbproject.com/trail/7024290/black-hill-trail,Rio Verde,0.18010471204188472,2.5,,,,,196.0,17.0,2.0,3.0,2664.0,2485.0,Leashed,Not Allowed
0.6,INTERMEDIATE/DIFFICULT,33.318821,-112.45641599999999,https://www.mtbproject.com/trail/7037193/waynes-world,Buckeye,0.17905759162303658,0.0,,,,,,,,,,,,
1.5,EASY/INTERMEDIATE,32.686752,-110.94492,https://www.mtbproject.com/trail/7024402/rattlesnake,Catalina,0.17801047120418834,0.0,,,,,,,,,,,,
0.9,EASY,35.249132,-111.6787,https://www.mtbproject.com/trail/2149275/flue-trail,Flagstaff,0.1769633507853402,0.0,,,,,,,,,,,,
2.7,EASY,32.708169,-110.96539299999999,https://www.mtbproject.com/trail/7024403/corral,Catalina,0.17591623036649207,0.0,,,,,,,,,,,,
0.6,DIFFICULT,32.792983,-114.481372,https://www.mtbproject.com/trail/7011687/black-canyon,Yuma,0.17486910994764382,0.0,,,,,,,,,,,,
0.9,EASY/INTERMEDIATE,31.473944,-110.297872,https://www.mtbproject.com/trail/7015951/brown-canyon-access-road,Sierra Vista,0.17382198952879568,0.0,,,,,,,,,,,,
1.3,EASY,31.882128,-109.949003,https://www.mtbproject.com/trail/7021429/usfs-road-4388,Saint David,0.17277486910994755,0.0,,,,,,,,,,,,
1.5,INTERMEDIATE/DIFFICULT,32.354054,-112.92250700000001,https://www.mtbproject.com/trail/7022190/my-precious,Ajo,0.1717277486910994,0.0,,,,,,,,,,,,
0.7,EASY/INTERMEDIATE,35.166838,-111.610805,https://www.mtbproject.com/trail/1007803/fence-trail,Flagstaff,0.17068062827225117,0.0,,,,,,,,,,,,
0.4,EASY/INTERMEDIATE,32.226856,-111.028571,https://www.mtbproject.com/trail/7035697/marker-2-marker-37,South Tucson,0.16963350785340303,0.0,,,,,,,,,,,,
0.3,EASY,33.317221999999994,-112.452527,https://www.mtbproject.com/trail/7037195/rusty-rake,Buckeye,0.1685863874345549,0.0,,,,,,,,,,,,
14.7,EASY,35.287234000000005,-111.62418999999998,https://www.mtbproject.com/trail/7000137/waterline-road-trail,Flagstaff,0.16753926701570665,0.0,,,,,,,,,,,,
3.6,INTERMEDIATE/DIFFICULT,33.649567,-111.858974,https://www.mtbproject.com/trail/6535182/desert-park-trail,Fountain Hills,0.16649214659685851,2.1,Desert Foothills Mountain Bike Association,https://www.mtbproject.com/club/6282206/desert-foothills-mountain-bike-association,City of Scottsdale,http://www.scottsdaleaz.gov/preserve,735.0,17.0,4.0,10.0,2432.0,1698.0,Unknown,Not Allowed
8.8,INTERMEDIATE,33.336909999999996,-112.36573999999999,https://www.mtbproject.com/trail/7002870/pedersen-trail,Goodyear,0.16544502617801038,0.0,,,,,,,,,,,,
3.5,INTERMEDIATE/DIFFICULT,33.831559999999996,-112.27569299999999,https://www.mtbproject.com/trail/4547608/maricopa-trail-lake-pleasant,Anthem,0.16439790575916213,0.0,,,,,,,,,,,,
4.7,EASY/INTERMEDIATE,33.809305,-111.84170800000001,https://www.mtbproject.com/trail/7052640/dove-valley-trail,Carefree,0.163350785340314,0.0,,,,,,,,,,,,
2.8,EASY/INTERMEDIATE,32.474548999999996,-110.960434,https://www.mtbproject.com/trail/7012707/powerline-road,Catalina,0.16230366492146586,0.0,,,,,,,,,,,,
1.4,EASY/INTERMEDIATE,34.715333,-111.94941599999999,https://www.mtbproject.com/trail/7036757/black-grama-loop-1004,Cornville,0.16125654450261773,2.3,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,,,115.0,95.0,3.0,7.0,3527.0,3432.0,Unknown,Unknown
2.0,EASY/INTERMEDIATE,31.414227,-110.27728300000001,https://www.mtbproject.com/trail/7017053/e-miller-canyon-road,Sierra Vista Southeast,0.16020942408376948,2.3,USFS - Coronado National Forest Office,http://www.fs.usda.gov/coronado,,,0.0,723.0,7.0,16.0,5775.0,5051.0,Unknown,Unknown
0.4,EASY,32.370095,-111.063138,https://www.mtbproject.com/trail/7010232/oasis-trail,Tortolita,0.15916230366492135,2.3,Sonoran Desert Mountain Bicyclists,https://www.mtbproject.com/club/112648/sonoran-desert-mountain-bicyclists,"Pima County - Natural Resources, Parks and Recreation",http://webcms.pima.gov/government/natural_resources_parks_and_recreation/,2.0,6.0,0.0,0.0,2328.0,2322.0,Unknown,Unknown
1.4,EASY,33.362911,-111.985879,https://www.mtbproject.com/trail/7020538/dirt-road,Guadalupe,0.1581151832460732,2.2,City of Phoenix - Trails and Desert Preserves,http://phoenix.gov/recreation/rec/parks/preserves/index.html,,,183.0,5.0,3.0,7.0,1573.0,1393.0,Leashed,Allowed
2.7,DIFFICULT,33.697645,-112.179565,https://www.mtbproject.com/trail/6530067/cholla-loop-h3,Glendale,0.15706806282722496,2.2,,,,,447.0,475.0,7.0,17.0,1797.0,1374.0,Unknown,Unknown
3.8,DIFFICULT,35.27988,-111.71890800000001,https://www.mtbproject.com/trail/5147547/rocky-moto,Flagstaff,0.15602094240837683,2.3,Flagstaff Biking Organization,https://www.mtbproject.com/club/910893/flagstaff-biking-organization,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,469.0,124.0,3.0,8.0,7857.0,7486.0,Unknown,Allowed
4.2,EASY,34.305624,-110.89703999999999,https://www.mtbproject.com/trail/7014156/woods-canyon-trail,Star Valley,0.1549738219895287,2.2,,,,,179.0,197.0,2.0,8.0,7641.0,7497.0,Leashed,Unknown
1.5,INTERMEDIATE,33.363129,-111.985169,https://www.mtbproject.com/trail/7021062/pima-wash-trail,Guadalupe,0.15392670157068056,1.9,,,,,184.0,2.0,2.0,7.0,1557.0,1374.0,Unknown,Allowed
3.5,INTERMEDIATE/DIFFICULT,34.169354999999996,-109.972305,https://www.mtbproject.com/trail/7044447/ice-cave-trail,Lake of the Woods,0.1528795811518323,2.0,,,,,550.0,38.0,3.0,10.0,7218.0,6686.0,Leashed,Unknown
4.3,DIFFICULT,33.148647,-111.6522,https://www.mtbproject.com/trail/7000536/malpais-trail,Queen Creek,0.15183246073298418,1.6,,,,,348.0,450.0,4.0,14.0,1923.0,1722.0,Unknown,Unknown
0.4,EASY,33.499564,-111.676634,https://www.mtbproject.com/trail/6535193/saguaro-trail,Fountain Hills,0.15078534031413604,2.0,Desert Foothills Mountain Bike Association,https://www.mtbproject.com/club/6282206/desert-foothills-mountain-bike-association,City of Scottsdale,http://www.scottsdaleaz.gov/preserve,66.0,0.0,3.0,10.0,1785.0,1719.0,Unknown,Not Allowed
1.0,EASY/INTERMEDIATE,33.738771,-112.079375,https://www.mtbproject.com/trail/4904320/valle-verde-trail,Anthem,0.1497382198952878,2.0,Cave Creek Bicycle Association,https://www.mtbproject.com/club/31765/cave-creek-bicycle-association,City of Phoenix - Trails and Desert Preserves,http://phoenix.gov/recreation/rec/parks/preserves/index.html,130.0,12.0,3.0,12.0,1874.0,1744.0,Unknown,Unknown
8.6,DIFFICULT,34.510496999999994,-112.557351,https://www.mtbproject.com/trail/7012710/west-spruce-trail-264,Prescott,0.14869109947643966,2.0,USFS - Prescott National Forest Office,http://www.fs.usda.gov/prescott/,,,1180.0,2790.0,9.0,27.0,7052.0,5049.0,Unknown,Unknown
1.5,VERY DIFFICULT,33.691875,-112.184397,https://www.mtbproject.com/trail/7000561/arrowhead-point-h2,Glendale,0.14764397905759152,2.0,,,,,357.0,382.0,9.0,18.0,1834.0,1453.0,Leashed,Unknown
3.0,EASY,35.226233,-111.58958700000001,https://www.mtbproject.com/trail/842425/pipeline-trail,Flagstaff,0.1465968586387434,2.0,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,,,405.0,77.0,3.0,10.0,7207.0,6880.0,Unknown,Unknown
10.6,INTERMEDIATE,33.805013,-112.16978200000001,https://www.mtbproject.com/trail/7045208/bct-carefree-highway-to-new-river,Anthem,0.14554973821989514,2.0,,,,,554.0,120.0,1.0,7.0,2052.0,1618.0,Unknown,Allowed
1.0,EASY,32.144869,-110.784903,https://www.mtbproject.com/trail/7056289/bunny-cactus-connector,Tanque Verde,0.144502617801047,2.0,,,,,0.0,30.0,1.0,1.0,2871.0,2841.0,Unknown,Not Allowed
0.7,INTERMEDIATE,33.602623,-111.810465,https://www.mtbproject.com/trail/7000789/sunrise-trail,Peoria,0.14345549738219887,2.0,Desert Foothills Mountain Bike Association,https://www.mtbproject.com/club/6282206/desert-foothills-mountain-bike-association,City of Glendale,http://www.glendaleaz.com/parksandrecreation/thunderbirdpark.cfm,97.0,128.0,6.0,15.0,1470.0,1342.0,Unknown,Unknown
0.4,INTERMEDIATE,33.741168,-112.097171,https://www.mtbproject.com/trail/4903675/hawks-nest,Anthem,0.14240837696335062,2.0,City of Phoenix - Trails and Desert Preserves,http://phoenix.gov/recreation/rec/parks/preserves/index.html,,,203.0,0.0,10.0,19.0,1820.0,1617.0,Unknown,Unknown
1.6,DIFFICULT,34.512444,-112.53374299999999,https://www.mtbproject.com/trail/7012580/sparrow,Prescott,0.1413612565445025,2.0,USFS - Prescott National Forest Office,http://www.fs.usda.gov/prescott/,,,604.0,0.0,7.0,16.0,6878.0,6274.0,Unknown,Unknown
2.6,DIFFICULT,31.912222999999997,-109.96336699999999,https://www.mtbproject.com/trail/7021270/middlemarch-canyon-trail-277,Saint David,0.14031413612565435,2.0,USFS - Coronado National Forest Office,http://www.fs.usda.gov/coronado,,,678.0,388.0,8.0,31.0,5833.0,5155.0,Unknown,Unknown
0.7,INTERMEDIATE,34.881551,-111.82023799999999,https://www.mtbproject.com/trail/4943336/lizardhead-trail,West Sedona,0.1392670157068061,2.0,Verde Valley Cyclists Coalition,https://www.mtbproject.com/club/4920204/verde-valley-cyclists-coalition,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,67.0,27.0,2.0,9.0,4659.0,4604.0,Unknown,Unknown
1.1,EASY,33.465368,-111.60708600000001,https://www.mtbproject.com/trail/4210478/no-so,Apache Junction,0.13821989528795797,2.0,Maricopa County Parks,http://www.maricopa.gov/parks/,,,0.0,120.0,2.0,4.0,1891.0,1771.0,Unknown,Allowed
1.2,EASY,34.311975,-110.88917099999999,https://www.mtbproject.com/trail/7014159/willow-springs-trail-head,Star Valley,0.13717277486910984,2.0,USFS - Apache & Sitgreaves National Forests Office,http://www.fs.usda.gov/asnf,,,76.0,41.0,2.0,6.0,7588.0,7535.0,Leashed,Unknown
0.3,DIFFICULT,35.257509999999996,-111.671028,https://www.mtbproject.com/trail/2149341/poker-trail,Flagstaff,0.1361256544502617,2.0,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,,,76.0,1.0,5.0,12.0,7475.0,7399.0,Unknown,Allowed
0.3,INTERMEDIATE/DIFFICULT,34.879767,-111.794618,https://www.mtbproject.com/trail/7038655/upper-teacup,West Sedona,0.13507853403141346,2.0,Verde Valley Cyclists Coalition,https://www.mtbproject.com/club/4920204/verde-valley-cyclists-coalition,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,80.0,0.0,5.0,9.0,4772.0,4691.0,Unknown,Unknown
1.5,INTERMEDIATE/DIFFICULT,32.792635,-114.47531699999999,https://www.mtbproject.com/trail/7011820/scrambler,Fortuna Foothills,0.13403141361256532,2.0,Desert Mountain Bikers of Yuma,https://www.mtbproject.com/club/7000176/desert-mountain-bikers-of-yuma,BLM Arizona - Yuma Field Office,http://www.blm.gov/az/st/en/prog/recreation/hiking/betty_kitch.html,86.0,190.0,4.0,12.0,493.0,349.0,Unknown,Unknown
0.5,EASY,32.367857,-111.049843,https://www.mtbproject.com/trail/7010165/ball-field-loop-trail,Tortolita,0.13298429319371718,2.0,Sonoran Desert Mountain Bicyclists,https://www.mtbproject.com/club/112648/sonoran-desert-mountain-bicyclists,"Pima County - Natural Resources, Parks and Recreation",http://webcms.pima.gov/government/natural_resources_parks_and_recreation/,17.0,14.0,1.0,2.0,2379.0,2362.0,Unknown,Unknown
0.2,EASY/INTERMEDIATE,32.228367999999996,-111.02561599999999,https://www.mtbproject.com/trail/7035692/marker-1-marker-4-anklam-access,South Tucson,0.13193717277486894,2.0,,,,,16.0,3.0,1.0,3.0,2498.0,2482.0,Leashed,Unknown
0.3,EASY/INTERMEDIATE,32.23178,-111.024124,https://www.mtbproject.com/trail/7035755/marker-8-marker-27,Flowing Wells,0.1308900523560208,2.0,,,,,74.0,1.0,5.0,7.0,2513.0,2439.0,Off-leash,Unknown
11.7,DIFFICULT,31.674422999999997,-110.94966299999999,https://www.mtbproject.com/trail/7000047/elephant-head-trail,Tubac,0.12984293193717267,2.0,Sonoran Desert Mountain Bicyclists,https://www.mtbproject.com/club/112648/sonoran-desert-mountain-bicyclists,USFS - Coronado National Forest Office,http://www.fs.usda.gov/coronado,1525.0,1697.0,5.0,19.0,4670.0,3576.0,Unknown,Unknown
20.1,EASY,35.968174,-111.972197,https://www.mtbproject.com/trail/7022882/coconino-rim-roadfs-310,Grand Canyon,0.12879581151832453,2.0,USFS - Kaibab National Forest Office,http://www.fs.usda.gov/kaibab,,,387.0,822.0,1.0,5.0,7533.0,7036.0,Unknown,Unknown
11.5,EASY,35.375208,-111.596396,https://www.mtbproject.com/trail/7000140/forest-road-418,Flagstaff,0.12774869109947629,2.0,Flagstaff Biking Organization,https://www.mtbproject.com/club/910893/flagstaff-biking-organization,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,1274.0,705.0,3.0,11.0,8498.0,7377.0,Unknown,Unknown
2.7,INTERMEDIATE,31.510642999999998,-110.259173,https://www.mtbproject.com/trail/4938246/garden-canyon-linear-park-trail,Sierra Vista,0.12670157068062815,2.0,,,,,138.0,47.0,1.0,3.0,4746.0,4608.0,Unknown,Unknown
2.1,INTERMEDIATE,32.754673,-114.488828,https://www.mtbproject.com/trail/7011771/moab,Yuma,0.12565445026178002,2.0,Desert Mountain Bikers of Yuma,https://www.mtbproject.com/club/7000176/desert-mountain-bikers-of-yuma,BLM Arizona - Yuma Field Office,http://www.blm.gov/az/st/en/prog/recreation/hiking/betty_kitch.html,250.0,4.0,2.0,7.0,447.0,201.0,Unknown,Unknown
4.0,EASY,35.218557000000004,-114.03153999999999,https://www.mtbproject.com/trail/7040848/mohave-wash-path,Kingman,0.12460732984293177,2.0,City of Kingman,http://www.cityofkingman.gov/,,,0.0,107.0,1.0,1.0,3422.0,3315.0,Leashed,Unknown
1.5,VERY DIFFICULT,32.216885,-111.050023,https://www.mtbproject.com/trail/7056939/hidden-canyon-trail,Tucson Estates,0.12356020942408363,2.0,"Pima County - Natural Resources, Parks and Recreation",http://webcms.pima.gov/government/natural_resources_parks_and_recreation/,,,346.0,271.0,8.0,17.0,3087.0,2741.0,Unknown,Not Allowed
2.5,EASY,34.522836,-112.460683,https://www.mtbproject.com/trail/7012673/old-senator-road,Prescott,0.1225130890052355,2.0,USFS - Prescott National Forest Office,http://www.fs.usda.gov/prescott/,,,325.0,115.0,3.0,7.0,6024.0,5760.0,Unknown,Unknown
2.1,INTERMEDIATE,33.338035999999995,-112.08655300000001,https://www.mtbproject.com/trail/7024780/las-lomitas-trail,Laveen,0.12146596858638736,2.0,City of Phoenix - Trails and Desert Preserves,http://phoenix.gov/recreation/rec/parks/preserves/index.html,,,93.0,243.0,3.0,9.0,1574.0,1363.0,Leashed,Allowed
1.0,EASY,33.694139,-112.20193300000001,https://www.mtbproject.com/trail/7000753/desert-iguana-h-5,Peoria,0.12041884816753912,2.0,Desert Foothills Mountain Bike Association,https://www.mtbproject.com/club/6282206/desert-foothills-mountain-bike-association,City of Glendale,http://www.glendaleaz.com/parksandrecreation/thunderbirdpark.cfm,113.0,47.0,3.0,7.0,1407.0,1339.0,Leashed,Unknown
5.0,INTERMEDIATE,33.371531,-114.164239,https://www.mtbproject.com/trail/7022919/kofa-queen-canyon-road,Quartzsite,0.11937172774869098,2.0,,,,,746.0,25.0,3.0,11.0,2283.0,1537.0,Unknown,Unknown
3.6,EASY,32.758828,-114.496149,https://www.mtbproject.com/trail/7014927/canal-route,Yuma,0.11832460732984285,2.0,BLM Arizona - Yuma Field Office,http://www.blm.gov/az/st/en/prog/recreation/hiking/betty_kitch.html,,,180.0,84.0,1.0,8.0,298.0,178.0,Unknown,Unknown
0.6,DIFFICULT,33.319294,-112.04790700000001,https://www.mtbproject.com/trail/7057005/goat-trail,Apache Junction,0.1172774869109946,2.0,Hawes Trail Alliance,https://www.mtbproject.com/club/7000810/hawes-trail-alliance,,,158.0,179.0,10.0,26.0,2639.0,2484.0,Unknown,Unknown
2.7,EASY,33.041810999999996,-109.30068899999999,https://www.mtbproject.com/trail/7052125/kiko-fitness-trail,Clifton,0.11623036649214646,2.0,,,,,360.0,14.0,3.0,9.0,3951.0,3596.0,Leashed,Allowed
0.9,INTERMEDIATE,34.516589,-112.520852,https://www.mtbproject.com/trail/7002332/trail-391-high-valley-ranch-trail,Prescott,0.11518324607329833,2.0,Prescott Mountain Bike Alliance,https://www.mtbproject.com/club/31782/prescott-mountain-bike-alliance,USFS - Prescott National Forest Office,http://www.fs.usda.gov/prescott/,288.0,29.0,6.0,15.0,6317.0,6035.0,Leashed,Unknown
1.1,INTERMEDIATE,35.346211,-111.64388999999998,https://www.mtbproject.com/trail/7000228/inner-basin-trail-upper,Flagstaff,0.1141361256544502,2.0,Flagstaff Biking Organization,https://www.mtbproject.com/club/910893/flagstaff-biking-organization,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,543.0,0.0,10.0,21.0,9967.0,9425.0,Unknown,Unknown
3.6,EASY,35.35652,-111.623094,https://www.mtbproject.com/trail/7000139/forest-road-552,Flagstaff,0.11308900523560195,2.0,Flagstaff Biking Organization,https://www.mtbproject.com/club/910893/flagstaff-biking-organization,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,0.0,1032.0,5.0,13.0,8631.0,7599.0,Unknown,Unknown
4.1,EASY,32.400946999999995,-112.93216399999999,https://www.mtbproject.com/trail/7057122/rasmussen-road-extended-8112,Ajo,0.11204188481675381,2.0,BLM - Lower Sonoran Field Office,https://www.blm.gov/office/lower-sonoran-field-office,,,187.0,51.0,1.0,3.0,1758.0,1586.0,Unknown,Unknown
4.5,DIFFICULT,32.591825,-109.85114899999999,https://www.mtbproject.com/trail/7000935/shake-spring-trail,Swift Trail Junction,0.11099476439790568,2.0,,,,,3098.0,4.0,13.0,33.0,8805.0,5711.0,Unknown,Unknown
1.0,EASY,33.389872,-111.424342,https://www.mtbproject.com/trail/7025310/parking-lot-trail,Apache Junction,0.10994764397905743,2.0,AZ State Land Department,http://www.azland.gov/,,,0.0,119.0,2.0,4.0,2084.0,1965.0,Unknown,Unknown
0.8,EASY,35.363202,-111.734548,https://www.mtbproject.com/trail/940180/bismark-lake-trail,Flagstaff,0.1089005235602093,2.0,USFS - Coconino National Forest Office,http://www.fs.usda.gov/coconino,,,196.0,0.0,4.0,10.0,8792.0,8596.0,Unknown,Unknown
2.0,EASY,32.339301,-112.849465,https://www.mtbproject.com/trail/7025525/darby-well-road,Ajo,0.10785340314136116,2.0,BLM Arizona - Hassayampa Field Office,http://www.blm.gov/az/st/en/fo/hassayampa_field_office.html,,,3.0,91.0,1.0,1.0,1805.0,1717.0,Off-leash,Unknown
1.8,INTERMEDIATE,33.95517,-109.558954,https://www.mtbproject.com/trail/7039477/collar-bone,Eagar,0.10680628272251291,2.0,,,,,0.0,858.0,9.0,12.0,10655.0,9798.0,No Dogs,Unknown
1.6,DIFFICULT,33.956012,-109.560625,https://www.mtbproject.com/trail/7039481/fungus-trail,Eagar,0.10575916230366478,2.0,,,,,0.0,761.0,9.0,19.0,10569.0,9808.0,No Dogs,Unknown
0.5,INTERMEDIATE/DIFFICULT,34.6189,-112.428173,https://www.mtbproject.com/trail/7043195/lost-wall-trail,Prescott Valley,0.10471204188481664,2.0,,,,,169.0,49.0,8.0,16.0,5229.0,5068.0,Leashed,Unknown
2.1,INTERMEDIATE,32.772546000000006,-114.48754299999999,https://www.mtbproject.com/trail/7011393/back-yard,Yuma,0.10366492146596851,2.0,Desert Mountain Bikers of Yuma,https://www.mtbproject.com/club/7000176/desert-mountain-bikers-of-yuma,BLM Arizona - Yuma Field Office,http://www.blm.gov/az/st/en/prog/recreation/hiking/betty_kitch.html,178.0,143.0,3.0,10.0,357.0,292.0,Unknown,Unknown
0.4,INTERMEDIATE,33.629621,-111.77838600000001,https://www.mtbproject.com/trail/7020348/promenade-trail,Fountain Hills,0.10261780104712026,2.0,,,,,24.0,29.0,2.0,4.0,2531.0,2515.0,Unknown,Unknown
